ISIN,Data,Prezzo
IE00B579F325,2024-11-28,65.1
IE00B579F325,2024-11-29,64.63
IE00B579F325,2024-12-02,64.42
IE00B579F325,2024-12-03,63.83
IE00B579F325,2024-12-04,64.29
IE00B579F325,2024-12-05,64.39
IE00B579F325,2024-12-06,65.03
IE00B579F325,2024-12-09,65.1
IE00B579F325,2024-12-10,64.47
IE00B579F325,2024-12-11,64.16
IE00B579F325,2024-12-12,64.13
IE00B579F325,2024-12-13,64.15
IE00B579F325,2024-12-16,64.83
IE00B579F325,2024-12-17,63.91
IE00B579F325,2024-12-18,63.42
IE00B579F325,2024-12-19,63.95
IE00B579F325,2024-12-20,63.78
IE00B579F325,2024-12-23,64.38
IE00B579F325,2024-12-24,64.38
IE00B579F325,2024-12-25,64.71
IE00B579F325,2024-12-26,64.75
IE00B579F325,2024-12-27,63.78
IE00B579F325,2024-12-30,64.66
IE00B579F325,2024-12-31,66.23
IE00BKM4GZ66,2020-03-04,99.88
IE00BKM4GZ66,2020-03-05,101.79
IE00BKM4GZ66,2020-03-06,101.93
IE00BKM4GZ66,2020-03-09,99.87
IE00BKM4GZ66,2020-03-10,100.23
IE00BKM4GZ66,2020-03-11,99.88
IE00BKM4GZ66,2020-03-12,100.13
IE00BKM4GZ66,2020-03-13,99.77
IE00BKM4GZ66,2020-03-16,100.04
IE00BKM4GZ66,2020-03-17,99.2
IE00BKM4GZ66,2020-03-18,100.53
IE00BKM4GZ66,2020-03-19,101.16
IE00BKM4GZ66,2020-03-20,101.81
IE00BKM4GZ66,2020-03-23,103.02
IE00BKM4GZ66,2020-03-24,101.42
IE00BKM4GZ66,2020-03-25,100.77
IE00BKM4GZ66,2020-03-26,100.02
IE00BKM4GZ66,2020-03-27,101.12
IE00BKM4GZ66,2020-03-30,101.91
IE00BKM4GZ66,2020-03-31,101.33
IE00BKM4GZ66,2020-04-01,101.19
IE00BKM4GZ66,2020-04-02,99.92
IE00BKM4GZ66,2020-04-03,101.48
IE00BKM4GZ66,2020-04-06,100.45
IE00BKM4GZ66,2020-04-07,101.44
IE00BKM4GZ66,2020-04-08,101.76
IE00BKM4GZ66,2020-04-09,102.5
IE00BKM4GZ66,2020-04-10,104.02
IE00BKM4GZ66,2020-04-13,102.01
IE00BKM4GZ66,2020-04-14,102.26
IE00BKM4GZ66,2020-04-15,103.18
IE00BKM4GZ66,2020-04-16,101.25
IE00BKM4GZ66,2020-04-17,100.82
IE00BKM4GZ66,2020-04-20,101.27
IE00BKM4GZ66,2020-04-21,101.73
IE00BKM4GZ66,2020-04-22,100.03
IE00BKM4GZ66,2020-04-23,97.78
IE00BKM4GZ66,2020-04-24,95.87
IE00BKM4GZ66,2020-04-27,97.34
IE00BKM4GZ66,2020-04-28,96.25
IE00BKM4GZ66,2020-04-29,97.78
IE00BKM4GZ66,2020-04-30,98.24
IE00BKM4GZ66,2020-05-01,95.22
IE00BKM4GZ66,2020-05-04,96.83
IE00BKM4GZ66,2020-05-05,97.55
IE00BKM4GZ66,2020-05-06,96.81
IE00BKM4GZ66,2020-05-07,96.03
IE00BKM4GZ66,2020-05-08,97.3
IE00BKM4GZ66,2020-05-11,98.58
IE00BKM4GZ66,2020-05-12,96.4
IE00BKM4GZ66,2020-05-13,94.39
IE00BKM4GZ66,2020-05-14,94.87
IE00BKM4GZ66,2020-05-15,95.19
IE00BKM4GZ66,2020-05-18,97.08
IE00BKM4GZ66,2020-05-19,99.0
IE00BKM4GZ66,2020-05-20,98.85
IE00BKM4GZ66,2020-05-21,95.95
IE00BKM4GZ66,2020-05-22,93.73
IE00BKM4GZ66,2020-05-25,93.6
IE00BKM4GZ66,2020-05-26,93.39
IE00BKM4GZ66,2020-05-27,93.73
IE00BKM4GZ66,2020-05-28,92.39
IE00BKM4GZ66,2020-05-29,91.17
IE00BKM4GZ66,2020-06-01,90.91
IE00BKM4GZ66,2020-06-02,89.76
IE00BKM4GZ66,2020-06-03,86.86
IE00BKM4GZ66,2020-06-04,88.03
IE00BKM4GZ66,2020-06-05,90.13
IE00BKM4GZ66,2020-06-08,91.53
IE00BKM4GZ66,2020-06-09,90.2
IE00BKM4GZ66,2020-06-10,90.49
IE00BKM4GZ66,2020-06-11,90.58
IE00BKM4GZ66,2020-06-12,91.87
IE00BKM4GZ66,2020-06-15,92.45
IE00BKM4GZ66,2020-06-16,94.08
IE00BKM4GZ66,2020-06-17,96.37
IE00BKM4GZ66,2020-06-18,95.82
IE00BKM4GZ66,2020-06-19,95.48
IE00BKM4GZ66,2020-06-22,96.44
IE00BKM4GZ66,2020-06-23,96.95
IE00BKM4GZ66,2020-06-24,97.38
IE00BKM4GZ66,2020-06-25,97.19
IE00BKM4GZ66,2020-06-26,96.47
IE00BKM4GZ66,2020-06-29,98.13
IE00BKM4GZ66,2020-06-30,97.41
IE00BKM4GZ66,2020-07-01,97.22
IE00BKM4GZ66,2020-07-02,98.71
IE00BKM4GZ66,2020-07-03,99.89
IE00BKM4GZ66,2020-07-06,99.01
IE00BKM4GZ66,2020-07-07,97.25
IE00BKM4GZ66,2020-07-08,97.19
IE00BKM4GZ66,2020-07-09,96.99
IE00BKM4GZ66,2020-07-10,96.87
IE00BKM4GZ66,2020-07-13,95.26
IE00BKM4GZ66,2020-07-14,93.83
IE00BKM4GZ66,2020-07-15,93.55
IE00BKM4GZ66,2020-07-16,92.1
IE00BKM4GZ66,2020-07-17,92.88
IE00BKM4GZ66,2020-07-20,92.15
IE00BKM4GZ66,2020-07-21,94.66
IE00BKM4GZ66,2020-07-22,92.98
IE00BKM4GZ66,2020-07-23,91.45
IE00BKM4GZ66,2020-07-24,90.64
IE00BKM4GZ66,2020-07-27,92.56
IE00BKM4GZ66,2020-07-28,92.52
IE00BKM4GZ66,2020-07-29,92.61
IE00BKM4GZ66,2020-07-30,95.34
IE00BKM4GZ66,2020-07-31,94.46
IE00BKM4GZ66,2020-08-03,94.53
IE00BKM4GZ66,2020-08-04,94.19
IE00BKM4GZ66,2020-08-05,95.94
IE00BKM4GZ66,2020-08-06,95.76
IE00BKM4GZ66,2020-08-07,93.34
IE00BKM4GZ66,2020-08-10,92.99
IE00BKM4GZ66,2020-08-11,91.86
IE00BKM4GZ66,2020-08-12,93.66
IE00BKM4GZ66,2020-08-13,92.39
IE00BKM4GZ66,2020-08-14,92.21
IE00BKM4GZ66,2020-08-17,91.63
IE00BKM4GZ66,2020-08-18,93.7
IE00BKM4GZ66,2020-08-19,93.98
IE00BKM4GZ66,2020-08-20,95.29
IE00BKM4GZ66,2020-08-21,95.52
IE00BKM4GZ66,2020-08-24,97.35
IE00BKM4GZ66,2020-08-25,98.15
IE00BKM4GZ66,2020-08-26,96.4
IE00BKM4GZ66,2020-08-27,96.04
IE00BKM4GZ66,2020-08-28,94.46
IE00BKM4GZ66,2020-08-31,94.73
IE00BKM4GZ66,2020-09-01,92.03
IE00BKM4GZ66,2020-09-02,91.12
IE00BKM4GZ66,2020-09-03,90.18
IE00BKM4GZ66,2020-09-04,89.43
IE00BKM4GZ66,2020-09-07,87.45
IE00BKM4GZ66,2020-09-08,86.62
IE00BKM4GZ66,2020-09-09,88.66
IE00BKM4GZ66,2020-09-10,87.66
IE00BKM4GZ66,2020-09-11,85.66
IE00BKM4GZ66,2020-09-14,85.61
IE00BKM4GZ66,2020-09-15,86.19
IE00BKM4GZ66,2020-09-16,85.45
IE00BKM4GZ66,2020-09-17,84.6
IE00BKM4GZ66,2020-09-18,84.02
IE00BKM4GZ66,2020-09-21,83.39
IE00BKM4GZ66,2020-09-22,82.08
IE00BKM4GZ66,2020-09-23,79.86
IE00BKM4GZ66,2020-09-24,81.37
IE00BKM4GZ66,2020-09-25,81.9
IE00BKM4GZ66,2020-09-28,81.97
IE00BKM4GZ66,2020-09-29,79.46
IE00BKM4GZ66,2020-09-30,79.73
IE00BKM4GZ66,2020-10-01,80.59
IE00BKM4GZ66,2020-10-02,80.11
IE00BKM4GZ66,2020-10-05,81.67
IE00BKM4GZ66,2020-10-06,80.56
IE00BKM4GZ66,2020-10-07,81.02
IE00BKM4GZ66,2020-10-08,81.22
IE00BKM4GZ66,2020-10-09,81.92
IE00BKM4GZ66,2020-10-12,80.76
IE00BKM4GZ66,2020-10-13,84.49
IE00BKM4GZ66,2020-10-14,83.66
IE00BKM4GZ66,2020-10-15,85.45
IE00BKM4GZ66,2020-10-16,85.91
IE00BKM4GZ66,2020-10-19,86.47
IE00BKM4GZ66,2020-10-20,85.73
IE00BKM4GZ66,2020-10-21,85.12
IE00BKM4GZ66,2020-10-22,84.19
IE00BKM4GZ66,2020-10-23,83.94
IE00BKM4GZ66,2020-10-26,84.44
IE00BKM4GZ66,2020-10-27,84.88
IE00BKM4GZ66,2020-10-28,84.01
IE00BKM4GZ66,2020-10-29,83.9
IE00BKM4GZ66,2020-10-30,84.4
IE00BKM4GZ66,2020-11-02,84.3
IE00BKM4GZ66,2020-11-03,84.85
IE00BKM4GZ66,2020-11-04,85.32
IE00BKM4GZ66,2020-11-05,84.41
IE00BKM4GZ66,2020-11-06,83.18
IE00BKM4GZ66,2020-11-09,83.53
IE00BKM4GZ66,2020-11-10,83.86
IE00BKM4GZ66,2020-11-11,84.23
IE00BKM4GZ66,2020-11-12,84.2
IE00BKM4GZ66,2020-11-13,84.21
IE00BKM4GZ66,2020-11-16,84.03
IE00BKM4GZ66,2020-11-17,85.58
IE00BKM4GZ66,2020-11-18,83.65
IE00BKM4GZ66,2020-11-19,82.52
IE00BKM4GZ66,2020-11-20,82.49
IE00BKM4GZ66,2020-11-23,80.9
IE00BKM4GZ66,2020-11-24,80.75
IE00BKM4GZ66,2020-11-25,80.82
IE00BKM4GZ66,2020-11-26,79.12
IE00BKM4GZ66,2020-11-27,78.11
IE00BKM4GZ66,2020-11-30,76.86
IE00BKM4GZ66,2020-12-01,76.83
IE00BKM4GZ66,2020-12-02,76.82
IE00BKM4GZ66,2020-12-03,76.32
IE00BKM4GZ66,2020-12-04,78.42
IE00BKM4GZ66,2020-12-07,79.39
IE00BKM4GZ66,2020-12-08,78.35
IE00BKM4GZ66,2020-12-09,79.62
IE00BKM4GZ66,2020-12-10,80.51
IE00BKM4GZ66,2020-12-11,81.88
IE00BKM4GZ66,2020-12-14,82.07
IE00BKM4GZ66,2020-12-15,83.13
IE00BKM4GZ66,2020-12-16,84.21
IE00BKM4GZ66,2020-12-17,83.82
IE00BKM4GZ66,2020-12-18,82.71
IE00BKM4GZ66,2020-12-21,82.67
IE00BKM4GZ66,2020-12-22,81.98
IE00BKM4GZ66,2020-12-23,83.16
IE00BKM4GZ66,2020-12-24,83.25
IE00BKM4GZ66,2020-12-25,81.79
IE00BKM4GZ66,2020-12-28,81.7
IE00BKM4GZ66,2020-12-29,81.77
IE00BKM4GZ66,2020-12-30,80.96
IE00BKM4GZ66,2020-12-31,80.2
IE00BKM4GZ66,2021-01-01,80.41
IE00BKM4GZ66,2021-01-04,81.74
IE00BKM4GZ66,2021-01-05,81.96
IE00BKM4GZ66,2021-01-06,82.18
IE00BKM4GZ66,2021-01-07,82.4
IE00BKM4GZ66,2021-01-08,83.55
IE00BKM4GZ66,2021-01-11,83.67
IE00BKM4GZ66,2021-01-12,82.55
IE00BKM4GZ66,2021-01-13,82.0
IE00BKM4GZ66,2021-01-14,81.39
IE00BKM4GZ66,2021-01-15,82.13
IE00BKM4GZ66,2021-01-18,83.71
IE00BKM4GZ66,2021-01-19,82.82
IE00BKM4GZ66,2021-01-20,82.56
IE00BKM4GZ66,2021-01-21,80.85
IE00BKM4GZ66,2021-01-22,79.89
IE00BKM4GZ66,2021-01-25,79.76
IE00BKM4GZ66,2021-01-26,80.31
IE00BKM4GZ66,2021-01-27,79.08
IE00BKM4GZ66,2021-01-28,80.8
IE00BKM4GZ66,2021-01-29,80.84
IE00BKM4GZ66,2021-02-01,81.91
IE00BKM4GZ66,2021-02-02,83.35
IE00BKM4GZ66,2021-02-03,82.77
IE00BKM4GZ66,2021-02-04,80.86
IE00BKM4GZ66,2021-02-05,80.31
IE00BKM4GZ66,2021-02-08,80.86
IE00BKM4GZ66,2021-02-09,79.33
IE00BKM4GZ66,2021-02-10,80.19
IE00BKM4GZ66,2021-02-11,79.36
IE00BKM4GZ66,2021-02-12,77.18
IE00BKM4GZ66,2021-02-15,76.41
IE00BKM4GZ66,2021-02-16,77.41
IE00BKM4GZ66,2021-02-17,77.04
IE00BKM4GZ66,2021-02-18,76.57
IE00BKM4GZ66,2021-02-19,73.85
IE00BKM4GZ66,2021-02-22,74.7
IE00BKM4GZ66,2021-02-23,74.89
IE00BKM4GZ66,2021-02-24,77.16
IE00BKM4GZ66,2021-02-25,77.77
IE00BKM4GZ66,2021-02-26,77.71
IE00BKM4GZ66,2021-03-01,76.6
IE00BKM4GZ66,2021-03-02,76.03
IE00BKM4GZ66,2021-03-03,76.55
IE00BKM4GZ66,2021-03-04,77.01
IE00BKM4GZ66,2021-03-05,75.81
IE00BKM4GZ66,2021-03-08,74.68
IE00BKM4GZ66,2021-03-09,74.77
IE00BKM4GZ66,2021-03-10,74.12
IE00BKM4GZ66,2021-03-11,75.02
IE00BKM4GZ66,2021-03-12,75.18
IE00BKM4GZ66,2021-03-15,75.01
IE00BKM4GZ66,2021-03-16,75.52
IE00BKM4GZ66,2021-03-17,74.42
IE00BKM4GZ66,2021-03-18,73.4
IE00BKM4GZ66,2021-03-19,72.23
IE00BKM4GZ66,2021-03-22,69.84
IE00BKM4GZ66,2021-03-23,70.35
IE00BKM4GZ66,2021-03-24,68.74
IE00BKM4GZ66,2021-03-25,69.15
IE00BKM4GZ66,2021-03-26,70.09
IE00BKM4GZ66,2021-03-29,70.58
IE00BKM4GZ66,2021-03-30,70.9
IE00BKM4GZ66,2021-03-31,68.93
IE00BKM4GZ66,2021-04-01,68.78
IE00BKM4GZ66,2021-04-02,68.57
IE00BKM4GZ66,2021-04-05,69.85
IE00BKM4GZ66,2021-04-06,70.81
IE00BKM4GZ66,2021-04-07,69.82
IE00BKM4GZ66,2021-04-08,69.39
IE00BKM4GZ66,2021-04-09,69.27
IE00BKM4GZ66,2021-04-12,72.47
IE00BKM4GZ66,2021-04-13,73.99
IE00BKM4GZ66,2021-04-14,75.0
IE00BKM4GZ66,2021-04-15,74.65
IE00BKM4GZ66,2021-04-16,74.3
IE00BKM4GZ66,2021-04-19,74.01
IE00BKM4GZ66,2021-04-20,73.87
IE00BKM4GZ66,2021-04-21,73.28
IE00BKM4GZ66,2021-04-22,73.61
IE00BKM4GZ66,2021-04-23,73.71
IE00BKM4GZ66,2021-04-26,73.3
IE00BKM4GZ66,2021-04-27,72.82
IE00BKM4GZ66,2021-04-28,73.55
IE00BKM4GZ66,2021-04-29,73.05
IE00BKM4GZ66,2021-04-30,73.69
IE00BKM4GZ66,2021-05-03,75.09
IE00BKM4GZ66,2021-05-04,74.34
IE00BKM4GZ66,2021-05-05,74.62
IE00BKM4GZ66,2021-05-06,75.55
IE00BKM4GZ66,2021-05-07,74.93
IE00BKM4GZ66,2021-05-10,74.7
IE00BKM4GZ66,2021-05-11,75.14
IE00BKM4GZ66,2021-05-12,74.92
IE00BKM4GZ66,2021-05-13,75.49
IE00BKM4GZ66,2021-05-14,76.25
IE00BKM4GZ66,2021-05-17,76.19
IE00BKM4GZ66,2021-05-18,77.49
IE00BKM4GZ66,2021-05-19,77.9
IE00BKM4GZ66,2021-05-20,78.23
IE00BKM4GZ66,2021-05-21,78.36
IE00BKM4GZ66,2021-05-24,78.1
IE00BKM4GZ66,2021-05-25,78.32
IE00BKM4GZ66,2021-05-26,78.16
IE00BKM4GZ66,2021-05-27,78.3
IE00BKM4GZ66,2021-05-28,77.76
IE00BKM4GZ66,2021-05-31,79.92
IE00BKM4GZ66,2021-06-01,77.61
IE00BKM4GZ66,2021-06-02,76.89
IE00BKM4GZ66,2021-06-03,76.64
IE00BKM4GZ66,2021-06-04,77.84
IE00BKM4GZ66,2021-06-07,78.83
IE00BKM4GZ66,2021-06-08,80.85
IE00BKM4GZ66,2021-06-09,81.21
IE00BKM4GZ66,2021-06-10,81.56
IE00BKM4GZ66,2021-06-11,81.77
IE00BKM4GZ66,2021-06-14,81.9
IE00BKM4GZ66,2021-06-15,82.29
IE00BKM4GZ66,2021-06-16,83.04
IE00BKM4GZ66,2021-06-17,85.53
IE00BKM4GZ66,2021-06-18,87.14
IE00BKM4GZ66,2021-06-21,84.54
IE00BKM4GZ66,2021-06-22,84.77
IE00BKM4GZ66,2021-06-23,83.75
IE00BKM4GZ66,2021-06-24,84.73
IE00BKM4GZ66,2021-06-25,85.93
IE00BKM4GZ66,2021-06-28,83.56
IE00BKM4GZ66,2021-06-29,83.44
IE00BKM4GZ66,2021-06-30,86.35
IE00BKM4GZ66,2021-07-01,83.75
IE00BKM4GZ66,2021-07-02,84.27
IE00BKM4GZ66,2021-07-05,87.14
IE00BKM4GZ66,2021-07-06,87.45
IE00BKM4GZ66,2021-07-07,87.74
IE00BKM4GZ66,2021-07-08,88.09
IE00BKM4GZ66,2021-07-09,90.18
IE00BKM4GZ66,2021-07-12,87.13
IE00BKM4GZ66,2021-07-13,85.23
IE00BKM4GZ66,2021-07-14,87.4
IE00BKM4GZ66,2021-07-15,87.4
IE00BKM4GZ66,2021-07-16,86.98
IE00BKM4GZ66,2021-07-19,85.02
IE00BKM4GZ66,2021-07-20,83.75
IE00BKM4GZ66,2021-07-21,84.23
IE00BKM4GZ66,2021-07-22,83.78
IE00BKM4GZ66,2021-07-23,83.0
IE00BKM4GZ66,2021-07-26,83.07
IE00BKM4GZ66,2021-07-27,83.74
IE00BKM4GZ66,2021-07-28,83.19
IE00BKM4GZ66,2021-07-29,83.27
IE00BKM4GZ66,2021-07-30,82.12
IE00BKM4GZ66,2021-08-02,82.41
IE00BKM4GZ66,2021-08-03,80.94
IE00BKM4GZ66,2021-08-04,79.57
IE00BKM4GZ66,2021-08-05,80.99
IE00BKM4GZ66,2021-08-06,79.82
IE00BKM4GZ66,2021-08-09,79.84
IE00BKM4GZ66,2021-08-10,80.04
IE00BKM4GZ66,2021-08-11,80.23
IE00BKM4GZ66,2021-08-12,79.93
IE00BKM4GZ66,2021-08-13,80.93
IE00BKM4GZ66,2021-08-16,81.17
IE00BKM4GZ66,2021-08-17,81.33
IE00BKM4GZ66,2021-08-18,83.6
IE00BKM4GZ66,2021-08-19,84.08
IE00BKM4GZ66,2021-08-20,84.36
IE00BKM4GZ66,2021-08-23,85.56
IE00BKM4GZ66,2021-08-24,85.88
IE00BKM4GZ66,2021-08-25,85.94
IE00BKM4GZ66,2021-08-26,86.98
IE00BKM4GZ66,2021-08-27,88.06
IE00BKM4GZ66,2021-08-30,87.96
IE00BKM4GZ66,2021-08-31,87.76
IE00BKM4GZ66,2021-09-01,87.39
IE00BKM4GZ66,2021-09-02,88.59
IE00BKM4GZ66,2021-09-03,88.06
IE00BKM4GZ66,2021-09-06,86.38
IE00BKM4GZ66,2021-09-07,85.77
IE00BKM4GZ66,2021-09-08,86.48
IE00BKM4GZ66,2021-09-09,85.32
IE00BKM4GZ66,2021-09-10,86.28
IE00BKM4GZ66,2021-09-13,84.21
IE00BKM4GZ66,2021-09-14,86.1
IE00BKM4GZ66,2021-09-15,87.08
IE00BKM4GZ66,2021-09-16,88.31
IE00BKM4GZ66,2021-09-17,89.0
IE00BKM4GZ66,2021-09-20,90.86
IE00BKM4GZ66,2021-09-21,89.56
IE00BKM4GZ66,2021-09-22,90.24
IE00BKM4GZ66,2021-09-23,90.16
IE00BKM4GZ66,2021-09-24,90.87
IE00BKM4GZ66,2021-09-27,90.85
IE00BKM4GZ66,2021-09-28,89.23
IE00BKM4GZ66,2021-09-29,90.46
IE00BKM4GZ66,2021-09-30,90.07
IE00BKM4GZ66,2021-10-01,90.16
IE00BKM4GZ66,2021-10-04,90.12
IE00BKM4GZ66,2021-10-05,88.95
IE00BKM4GZ66,2021-10-06,87.56
IE00BKM4GZ66,2021-10-07,87.65
IE00BKM4GZ66,2021-10-08,88.63
IE00BKM4GZ66,2021-10-11,89.41
IE00BKM4GZ66,2021-10-12,90.59
IE00BKM4GZ66,2021-10-13,91.57
IE00BKM4GZ66,2021-10-14,92.5
IE00BKM4GZ66,2021-10-15,93.32
IE00BKM4GZ66,2021-10-18,93.37
IE00BKM4GZ66,2021-10-19,93.04
IE00BKM4GZ66,2021-10-20,92.53
IE00BKM4GZ66,2021-10-21,92.55
IE00BKM4GZ66,2021-10-22,94.33
IE00BKM4GZ66,2021-10-25,95.25
IE00BKM4GZ66,2021-10-26,94.72
IE00BKM4GZ66,2021-10-27,96.71
IE00BKM4GZ66,2021-10-28,98.67
IE00BKM4GZ66,2021-10-29,99.45
IE00BKM4GZ66,2021-11-01,99.98
IE00BKM4GZ66,2021-11-02,99.63
IE00BKM4GZ66,2021-11-03,100.54
IE00BKM4GZ66,2021-11-04,101.63
IE00BKM4GZ66,2021-11-05,102.37
IE00BKM4GZ66,2021-11-08,102.42
IE00BKM4GZ66,2021-11-09,100.79
IE00BKM4GZ66,2021-11-10,99.59
IE00BKM4GZ66,2021-11-11,100.28
IE00BKM4GZ66,2021-11-12,101.11
IE00BKM4GZ66,2021-11-15,104.71
IE00BKM4GZ66,2021-11-16,106.06
IE00BKM4GZ66,2021-11-17,106.03
IE00BKM4GZ66,2021-11-18,103.6
IE00BKM4GZ66,2021-11-19,101.58
IE00BKM4GZ66,2021-11-22,101.62
IE00BKM4GZ66,2021-11-23,102.19
IE00BKM4GZ66,2021-11-24,104.16
IE00BKM4GZ66,2021-11-25,103.74
IE00BKM4GZ66,2021-11-26,101.88
IE00BKM4GZ66,2021-11-29,100.49
IE00BKM4GZ66,2021-11-30,98.89
IE00BKM4GZ66,2021-12-01,97.62
IE00BKM4GZ66,2021-12-02,95.85
IE00BKM4GZ66,2021-12-03,96.87
IE00BKM4GZ66,2021-12-06,97.9
IE00BKM4GZ66,2021-12-07,98.3
IE00BKM4GZ66,2021-12-08,97.86
IE00BKM4GZ66,2021-12-09,99.91
IE00BKM4GZ66,2021-12-10,98.13
IE00BKM4GZ66,2021-12-13,99.38
IE00BKM4GZ66,2021-12-14,98.48
IE00BKM4GZ66,2021-12-15,97.65
IE00BKM4GZ66,2021-12-16,96.99
IE00BKM4GZ66,2021-12-17,97.98
IE00BKM4GZ66,2021-12-20,99.41
IE00BKM4GZ66,2021-12-21,99.24
IE00BKM4GZ66,2021-12-22,100.74
IE00BKM4GZ66,2021-12-23,100.36
IE00BKM4GZ66,2021-12-24,99.24
IE00BKM4GZ66,2021-12-27,99.66
IE00BKM4GZ66,2021-12-28,97.96
IE00BKM4GZ66,2021-12-29,98.14
IE00BKM4GZ66,2021-12-30,98.51
IE00BKM4GZ66,2021-12-31,100.89
IE00BKM4GZ66,2022-01-03,99.06
IE00BKM4GZ66,2022-01-04,99.56
IE00BKM4GZ66,2022-01-05,99.53
IE00BKM4GZ66,2022-01-06,101.12
IE00BKM4GZ66,2022-01-07,101.46
IE00BKM4GZ66,2022-01-10,103.35
IE00BKM4GZ66,2022-01-11,102.97
IE00BKM4GZ66,2022-01-12,100.96
IE00BKM4GZ66,2022-01-13,102.14
IE00BKM4GZ66,2022-01-14,99.63
IE00BKM4GZ66,2022-01-17,97.35
IE00BKM4GZ66,2022-01-18,99.49
IE00BKM4GZ66,2022-01-19,100.47
IE00BKM4GZ66,2022-01-20,100.1
IE00BKM4GZ66,2022-01-21,98.59
IE00BKM4GZ66,2022-01-24,100.49
IE00BKM4GZ66,2022-01-25,99.64
IE00BKM4GZ66,2022-01-26,97.83
IE00BKM4GZ66,2022-01-27,99.31
IE00BKM4GZ66,2022-01-28,99.83
IE00BKM4GZ66,2022-01-31,99.29
IE00BKM4GZ66,2022-02-01,99.81
IE00BKM4GZ66,2022-02-02,100.03
IE00BKM4GZ66,2022-02-03,98.52
IE00BKM4GZ66,2022-02-04,98.11
IE00BKM4GZ66,2022-02-07,97.14
IE00BKM4GZ66,2022-02-08,98.33
IE00BKM4GZ66,2022-02-09,98.34
IE00BKM4GZ66,2022-02-10,97.2
IE00BKM4GZ66,2022-02-11,98.05
IE00BKM4GZ66,2022-02-14,98.15
IE00BKM4GZ66,2022-02-15,99.47
IE00BKM4GZ66,2022-02-16,98.3
IE00BKM4GZ66,2022-02-17,96.35
IE00BKM4GZ66,2022-02-18,96.93
IE00BKM4GZ66,2022-02-21,96.78
IE00BKM4GZ66,2022-02-22,96.06
IE00BKM4GZ66,2022-02-23,96.55
IE00BKM4GZ66,2022-02-24,98.14
IE00BKM4GZ66,2022-02-25,99.26
IE00BKM4GZ66,2022-02-28,98.83
IE00BKM4GZ66,2022-03-01,100.3
IE00BKM4GZ66,2022-03-02,99.6
IE00BKM4GZ66,2022-03-03,100.46
IE00BKM4GZ66,2022-03-04,98.04
IE00BKM4GZ66,2022-03-07,96.82
IE00BKM4GZ66,2022-03-08,97.05
IE00BKM4GZ66,2022-03-09,98.59
IE00BKM4GZ66,2022-03-10,98.1
IE00BKM4GZ66,2022-03-11,95.17
IE00BKM4GZ66,2022-03-14,93.84
IE00BKM4GZ66,2022-03-15,92.2
IE00BKM4GZ66,2022-03-16,92.75
IE00BKM4GZ66,2022-03-17,91.98
IE00BKM4GZ66,2022-03-18,92.89
IE00BKM4GZ66,2022-03-21,93.56
IE00BKM4GZ66,2022-03-22,94.0
IE00BKM4GZ66,2022-03-23,93.59
IE00BKM4GZ66,2022-03-24,93.67
IE00BKM4GZ66,2022-03-25,95.16
IE00BKM4GZ66,2022-03-28,95.37
IE00BKM4GZ66,2022-03-29,96.36
IE00BKM4GZ66,2022-03-30,97.68
IE00BKM4GZ66,2022-03-31,98.77
IE00BKM4GZ66,2022-04-01,100.18
IE00BKM4GZ66,2022-04-04,100.72
IE00BKM4GZ66,2022-04-05,101.24
IE00BKM4GZ66,2022-04-06,101.04
IE00BKM4GZ66,2022-04-07,101.66
IE00BKM4GZ66,2022-04-08,100.96
IE00BKM4GZ66,2022-04-11,101.13
IE00BKM4GZ66,2022-04-12,99.62
IE00BKM4GZ66,2022-04-13,99.33
IE00BKM4GZ66,2022-04-14,97.73
IE00BKM4GZ66,2022-04-15,99.26
IE00BKM4GZ66,2022-04-18,99.75
IE00BKM4GZ66,2022-04-19,97.51
IE00BKM4GZ66,2022-04-20,97.35
IE00BKM4GZ66,2022-04-21,97.79
IE00BKM4GZ66,2022-04-22,98.79
IE00BKM4GZ66,2022-04-25,96.17
IE00BKM4GZ66,2022-04-26,95.86
IE00BKM4GZ66,2022-04-27,95.67
IE00BKM4GZ66,2022-04-28,93.74
IE00BKM4GZ66,2022-04-29,94.62
IE00BKM4GZ66,2022-05-02,94.59
IE00BKM4GZ66,2022-05-03,94.09
IE00BKM4GZ66,2022-05-04,94.36
IE00BKM4GZ66,2022-05-05,95.69
IE00BKM4GZ66,2022-05-06,94.99
IE00BKM4GZ66,2022-05-09,95.95
IE00BKM4GZ66,2022-05-10,96.89
IE00BKM4GZ66,2022-05-11,97.27
IE00BKM4GZ66,2022-05-12,97.98
IE00BKM4GZ66,2022-05-13,96.64
IE00BKM4GZ66,2022-05-16,97.02
IE00BKM4GZ66,2022-05-17,99.11
IE00BKM4GZ66,2022-05-18,100.64
IE00BKM4GZ66,2022-05-19,100.25
IE00BKM4GZ66,2022-05-20,99.48
IE00BKM4GZ66,2022-05-23,100.56
IE00BKM4GZ66,2022-05-24,104.05
IE00BKM4GZ66,2022-05-25,103.15
IE00BKM4GZ66,2022-05-26,102.8
IE00BKM4GZ66,2022-05-27,102.55
IE00BKM4GZ66,2022-05-30,102.5
IE00BKM4GZ66,2022-05-31,103.56
IE00BKM4GZ66,2022-06-01,104.73
IE00BKM4GZ66,2022-06-02,103.45
IE00BKM4GZ66,2022-06-03,102.79
